"Name","Directory","Length","LastWriteTime"
"modeline.cpython-311.pyc","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\pip\_vendor\pygments\__pycache__","1684","2025-08-27 7:27:15 PM"
"__main__.cpython-311.pyc","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\pip\_vendor\pygments\__pycache__","740","2025-08-27 7:27:17 PM"
"models.py","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\pip\_vendor\requests","35575","2025-07-30 9:22:50 PM"
"models.cpython-311.pyc","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\pip\_vendor\requests\__pycache__","38873","2025-08-27 7:27:20 PM"
"constrain.py","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\pip\_vendor\rich","1288","2025-07-30 9:22:50 PM"
"containers.py","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\pip\_vendor\rich","5502","2025-07-30 9:22:50 PM"
"__main__.py","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\pip\_vendor\rich","7896","2025-07-30 9:22:50 PM"
"constrain.cpython-311.pyc","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\pip\_vendor\rich\__pycache__","2427","2025-08-27 7:27:21 PM"
"containers.cpython-311.pyc","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\pip\_vendor\rich\__pycache__","10773","2025-08-27 7:27:15 PM"
"__main__.cpython-311.pyc","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\pip\_vendor\rich\__pycache__","10696","2025-08-27 7:27:22 PM"
"wait.py","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\pip\_vendor\urllib3\util","5403","2025-07-30 9:22:50 PM"
"wait.cpython-311.pyc","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\pip\_vendor\urllib3\util\__pycache__","4963","2025-08-27 7:27:17 PM"
"__main__.cpython-311.pyc","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\pip\__pycache__","848","2025-08-27 7:27:16 PM"
"__main__.py","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\platformdirs","1493","2025-08-27 8:19:22 PM"
"__main__.cpython-311.pyc","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\platformdirs\__pycache__","2302","2025-08-27 8:19:22 PM"
"_psaix.py","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\psutil","18817","2025-08-27 8:19:20 PM"
"test_aix.py","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\psutil\tests","4550","2025-08-27 8:19:20 PM"
"__main__.py","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\psutil\tests","321","2025-08-27 8:19:20 PM"
"test_aix.cpython-311.pyc","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\psutil\tests\__pycache__","5778","2025-08-27 8:19:20 PM"
"__main__.cpython-311.pyc","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\psutil\tests\__pycache__","457","2025-08-27 8:19:20 PM"
"_psaix.cpython-311.pyc","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\psutil\__pycache__","26198","2025-08-27 8:19:20 PM"
"arrow_substrait.dll","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\pyarrow","2369536","2025-08-27 8:19:17 PM"
"arrow_substrait.lib","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\pyarrow","111500","2025-08-27 8:19:17 PM"
"substrait.py","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\pyarrow","1263","2025-08-27 8:19:17 PM"
"tensor.pxi","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\pyarrow","45012","2025-08-27 8:19:17 PM"
"_substrait.cp311-win_amd64.pyd","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\pyarrow","147456","2025-08-27 8:19:17 PM"
"_substrait.pyx","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\pyarrow","16147","2025-08-27 8:19:17 PM"
"sparse_tensor.h","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\pyarrow\include\arrow","25822","2025-08-27 8:19:17 PM"
"tensor.h","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\pyarrow\include\arrow","9339","2025-08-27 8:19:17 PM"
"type_traits.h","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\pyarrow\include\arrow","57769","2025-08-27 8:19:17 PM"
"fixed_shape_tensor.h","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\pyarrow\include\arrow\extension","5740","2025-08-27 8:19:17 PM"
"type_traits.h","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\pyarrow\include\arrow\python","10589","2025-08-27 8:19:17 PM"
"type_traits.h","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\pyarrow\include\arrow\util","2228","2025-08-27 8:19:17 PM"
"crypto_factory.h","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\pyarrow\include\parquet\encryption","7216","2025-08-27 8:19:18 PM"
"libarrow_substrait.pxd","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\pyarrow\includes","4161","2025-08-27 8:19:18 PM"
"type_traits.h","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\pyarrow\src\arrow\python","10589","2025-08-27 8:19:18 PM"
"test_sparse_tensor.py","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\pyarrow\tests","18163","2025-08-27 8:19:18 PM"
"test_substrait.py","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\pyarrow\tests","33343","2025-08-27 8:19:18 PM"
"test_tensor.py","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\pyarrow\tests","6869","2025-08-27 8:19:18 PM"
"test_sparse_tensor.cpython-311.pyc","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\pyarrow\tests\__pycache__","26946","2025-08-27 8:19:20 PM"
"test_substrait.cpython-311.pyc","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\pyarrow\tests\__pycache__","46814","2025-08-27 8:19:20 PM"
"test_tensor.cpython-311.pyc","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\pyarrow\tests\__pycache__","13228","2025-08-27 8:19:20 PM"
"substrait.cpython-311.pyc","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\pyarrow\__pycache__","861","2025-08-27 8:19:18 PM"
"main.py","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\pydantic","70106","2025-08-27 8:20:20 PM"
"root_model.py","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\pydantic","6194","2025-08-27 8:20:20 PM"
"main.py","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\pydantic\v1","44541","2025-08-27 8:20:20 PM"
"main.cpython-311.pyc","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\pydantic\v1\__pycache__","54986","2025-08-27 8:20:22 PM"
"_model_construction.py","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\pydantic\_internal","31361","2025-08-27 8:20:20 PM"
"_model_construction.cpython-311.pyc","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\pydantic\_internal\__pycache__","34573","2025-08-27 8:20:20 PM"
"main.cpython-311.pyc","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\pydantic\__pycache__","71099","2025-08-27 8:20:21 PM"
"root_model.cpython-311.pyc","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\pydantic\__pycache__","8562","2025-08-27 8:20:21 PM"
"modeline.py","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\pygments","1005","2025-08-27 8:19:11 PM"
"__main__.py","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\pygments","348","2025-08-27 8:19:11 PM"
"email.py","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\pygments\lexers","4804","2025-08-27 8:19:11 PM"
"modeling.py","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\pygments\lexers","13683","2025-08-27 8:19:11 PM"
"numbair.py","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\pygments\lexers","1758","2025-08-27 8:19:11 PM"
"parasail.py","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\pygments\lexers","2719","2025-08-27 8:19:11 PM"
"email.cpython-311.pyc","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\pygments\lexers\__pycache__","6157","2025-08-27 8:19:13 PM"
"modeling.cpython-311.pyc","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\pygments\lexers\__pycache__","12432","2025-08-27 8:19:14 PM"
"numbair.cpython-311.pyc","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\pygments\lexers\__pycache__","2352","2025-08-27 8:19:14 PM"
"parasail.cpython-311.pyc","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\pygments\lexers\__pycache__","2951","2025-08-27 8:19:14 PM"
"monokai.py","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\pygments\styles","5184","2025-08-27 8:19:11 PM"
"paraiso_dark.py","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\pygments\styles","5662","2025-08-27 8:19:11 PM"
"paraiso_light.py","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\pygments\styles","5668","2025-08-27 8:19:11 PM"
"rainbow_dash.py","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\pygments\styles","2390","2025-08-27 8:19:11 PM"
"monokai.cpython-311.pyc","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\pygments\styles\__pycache__","4332","2025-08-27 8:19:16 PM"
"paraiso_dark.cpython-311.pyc","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\pygments\styles\__pycache__","4667","2025-08-27 8:19:16 PM"
"paraiso_light.cpython-311.pyc","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\pygments\styles\__pycache__","4673","2025-08-27 8:19:16 PM"
"rainbow_dash.cpython-311.pyc","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\pygments\styles\__pycache__","3596","2025-08-27 8:19:16 PM"
"modeline.cpython-311.pyc","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\pygments\__pycache__","1741","2025-08-27 8:19:16 PM"
"__main__.cpython-311.pyc","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\pygments\__pycache__","826","2025-08-27 8:19:11 PM"
"Jamaica","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\pytz\zoneinfo","482","2025-08-27 8:19:03 PM"
"Cairo","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\pytz\zoneinfo\Africa","2399","2025-08-27 8:19:03 PM"
"El_Aaiun","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\pytz\zoneinfo\Africa","2295","2025-08-27 8:19:03 PM"
"Nairobi","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\pytz\zoneinfo\Africa","265","2025-08-27 8:19:03 PM"
"Araguaina","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\pytz\zoneinfo\America","870","2025-08-27 8:19:03 PM"
"Buenos_Aires","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\pytz\zoneinfo\America","1062","2025-08-27 8:19:03 PM"
"Coyhaique","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\pytz\zoneinfo\America","2126","2025-08-27 8:19:04 PM"
"Jamaica","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\pytz\zoneinfo\America","482","2025-08-27 8:19:04 PM"
"Port_of_Spain","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\pytz\zoneinfo\America","246","2025-08-27 8:19:04 PM"
"Rainy_River","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\pytz\zoneinfo\America","2868","2025-08-27 8:19:04 PM"
"Buenos_Aires","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\pytz\zoneinfo\America\Argentina","1062","2025-08-27 8:19:04 PM"
"Ushuaia","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\pytz\zoneinfo\America\Argentina","1062","2025-08-27 8:19:04 PM"
"Bahrain","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\pytz\zoneinfo\Asia","185","2025-08-27 8:19:04 PM"
"Dubai","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\pytz\zoneinfo\Asia","151","2025-08-27 8:19:04 PM"
"Kuwait","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\pytz\zoneinfo\Asia","151","2025-08-27 8:19:04 PM"
"Saigon","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\pytz\zoneinfo\Asia","337","2025-08-27 8:19:04 PM"
"Shanghai","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\pytz\zoneinfo\Asia","561","2025-08-27 8:19:04 PM"
"Taipei","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\pytz\zoneinfo\Asia","761","2025-08-27 8:19:04 PM"
"Adelaide","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\pytz\zoneinfo\Australia","2208","2025-08-27 8:19:04 PM"
"Mountain","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\pytz\zoneinfo\Canada","2332","2025-08-27 8:19:04 PM"
"Bougainville","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\pytz\zoneinfo\Pacific","254","2025-08-27 8:19:04 PM"
"Pitcairn","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\pytz\zoneinfo\Pacific","188","2025-08-27 8:19:04 PM"
"Saipan","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\pytz\zoneinfo\Pacific","494","2025-08-27 8:19:04 PM"
"Hawaii","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\pytz\zoneinfo\US","329","2025-08-27 8:19:04 PM"
"Mountain","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\pytz\zoneinfo\US","2460","2025-08-27 8:19:04 PM"
"models.py","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\requests","35510","2025-08-27 8:20:18 PM"
"models.cpython-311.pyc","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\requests\__pycache__","38849","2025-08-27 8:20:18 PM"
"constrain.py","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\rich","1288","2025-08-27 8:20:27 PM"
"containers.py","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\rich","5502","2025-08-27 8:20:27 PM"
"__main__.py","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\rich","7752","2025-08-27 8:20:27 PM"
"constrain.cpython-311.pyc","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\rich\__pycache__","2484","2025-08-27 8:20:28 PM"
"containers.cpython-311.pyc","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\rich\__pycache__","10830","2025-08-27 8:20:28 PM"
"__main__.cpython-311.pyc","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\rich\__pycache__","10609","2025-08-27 8:20:27 PM"
"__main__.py","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\ruff","2908","2025-08-27 8:19:08 PM"
"__main__.cpython-311.pyc","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\ruff\__pycache__","4339","2025-08-27 8:19:09 PM"
"tensorflow.py","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\safetensors","4027","2025-08-27 8:19:08 PM"
"_safetensors_rust.pyd","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\safetensors","687616","2025-08-27 8:19:08 PM"
"tensorflow.cpython-311.pyc","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\safetensors\__pycache__","5800","2025-08-27 8:19:08 PM"
"models.py","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\scipy\odr","610","2025-08-27 8:19:59 PM"
"_models.py","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\env\Lib\site-packages\scipy\odr","8115","2025-08-27 8:19:59 PM"
